Time,P_real,P_uoc
2/3/2025 0:30,0,0
2/3/2025 0:40,0,0
2/3/2025 0:50,0,0
2/3/2025 1:00,0,0
2/3/2025 1:10,0,0
2/3/2025 1:20,0,0
2/3/2025 1:30,0,0
2/3/2025 1:40,0,0
2/3/2025 1:50,0,0
2/3/2025 2:00,0,0
2/3/2025 2:10,0,0
2/3/2025 2:20,0,0
2/3/2025 2:30,0,0
2/3/2025 2:40,0,0
2/3/2025 2:50,0,0
2/3/2025 3:00,0,0
2/3/2025 3:10,0,0
2/3/2025 3:20,0,0
2/3/2025 3:30,0,0
2/3/2025 3:40,0,0
2/3/2025 3:50,0,0
2/3/2025 4:00,0,0
2/3/2025 4:10,0,0
2/3/2025 4:20,0,0
2/3/2025 4:30,0,0
2/3/2025 4:40,0,0
2/3/2025 4:50,0,0
2/3/2025 5:00,0,0
2/3/2025 5:10,0,0
2/3/2025 5:20,0,0
2/3/2025 5:30,0,0
2/3/2025 5:40,0,0
2/3/2025 5:50,0,0
2/3/2025 6:00,0,0
2/3/2025 6:10,0,0
2/3/2025 6:20,0.049120399999999995,0.049120399999999995
2/3/2025 6:30,0.5175940000000001,0.5175940000000001
2/3/2025 6:40,1.1088612000000002,1.1088612000000002
2/3/2025 6:50,1.845392,1.845392
2/3/2025 7:00,2.8522916,2.8522916
2/3/2025 7:10,4.30063,4.30063
2/3/2025 7:20,5.7060242,5.7060242
2/3/2025 7:30,6.955452200000001,6.955452200000001
2/3/2025 7:40,8.7410972,8.7410972
2/3/2025 7:50,10.377985200000001,10.377985200000001
2/3/2025 8:00,12.1099508,12.1099508
2/3/2025 8:10,13.559108766666668,13.559108766666668
2/3/2025 8:20,11.2455274,13.125302644971455
2/3/2025 8:30,12.395349,13.652489371519897
2/3/2025 8:40,16.848037799999997,17.00371635525331
2/3/2025 8:50,20.478900799999998,22.460367625264816
2/3/2025 9:00,22.6765428,22.683590395883865
2/3/2025 9:10,18.6984784,21.09340303782048
2/3/2025 9:20,22.9194828,22.992746511326352
2/3/2025 9:30,24.7519906,27.104130606728802
2/3/2025 9:40,22.5043618,23.874798193344112
2/3/2025 9:50,18.172879000000002,21.028781908516276
2/3/2025 10:00,17.672102000000002,20.629188395478657
2/3/2025 10:10,25.548788199999997,26.266259217572646
2/3/2025 10:20,15.9858194,18.938054714001535
2/3/2025 10:30,26.8848444,34.28008161
2/3/2025 10:40,26.3549266,26.3549266
2/3/2025 10:50,29.207556399999998,36.01200876766643
2/3/2025 11:00,28.9157504,29.123242111803926
2/3/2025 11:10,25.0196348,34.63368341
2/3/2025 11:20,26.9836028,34.65836250246465
2/3/2025 11:30,31.528353600000003,35.80161042
2/3/2025 11:40,25.467761,32.06851551461455
2/3/2025 11:50,30.6821428,32.372360699860735
2/3/2025 12:00,20.5519372,20.877023918604003
2/3/2025 12:10,24.3092988,24.416214348732314
2/3/2025 12:20,25.132589799999998,29.61694041132252
2/3/2025 12:30,27.930730399999998,29.207231738365504
2/3/2025 12:40,36.932383800000004,37.69172204
2/3/2025 12:50,26.54235,29.060578101166794
2/3/2025 13:00,26.8922066,30.196202336375155
2/3/2025 13:10,14.4091972,19.848723377356606
2/3/2025 13:20,18.937247,20.16314551215483
2/3/2025 13:30,25.612359200000004,28.43617758
2/3/2025 13:40,18.522458800000003,22.36675112505318
2/3/2025 13:50,23.516934400000004,33.34541257350259
2/3/2025 14:00,20.6964954,26.241822398145086
2/3/2025 14:10,23.0985642,33.07494896828765
2/3/2025 14:20,22.5320058,24.526929218806885
2/3/2025 14:30,10.1684572,10.27772963281225
2/3/2025 14:40,10.5599004,11.21511979458656
2/3/2025 14:50,17.4396418,17.4396418
2/3/2025 15:00,19.4693466,21.834206337545776
2/3/2025 15:10,22.1551156,23.036987835767064
2/3/2025 15:20,20.7205204,21.846287917099993
2/3/2025 15:30,19.4579122,20.439097104129818
2/3/2025 15:40,17.9182986,19.104069922594007
2/3/2025 15:50,15.125829199999998,16.66493918011237
2/3/2025 16:00,12.931397999999998,13.182611146057127
2/3/2025 16:10,12.5039192,12.5039192
2/3/2025 16:20,10.690677599999999,10.690677599999999
2/3/2025 16:30,9.475315599999998,9.475315599999998
2/3/2025 16:40,7.7372264,7.7372264
2/3/2025 16:50,5.722567,5.722567
2/3/2025 17:00,5.7245044,5.7245044
2/3/2025 17:10,4.2422668,4.2422668
2/3/2025 17:20,2.5188525999999998,2.5188525999999998
2/3/2025 17:30,1.5483,1.5483
2/3/2025 17:40,0.5308818000000001,0.5308818000000001
2/3/2025 17:50,0.2241414,0.2241414
2/3/2025 18:00,0.0619088,0.0619088
2/3/2025 18:10,0.033471600000000004,0.033471600000000004
2/3/2025 18:20,0,0
2/3/2025 18:30,0,0
2/3/2025 18:40,0,0
2/3/2025 18:50,0,0
2/3/2025 19:00,0,0
2/3/2025 19:10,0,0
2/3/2025 19:20,0,0
2/3/2025 19:30,0,0
2/3/2025 19:40,0,0
2/3/2025 19:50,0,0
2/3/2025 20:00,0,0
2/3/2025 20:10,0,0
2/3/2025 20:20,0,0
2/3/2025 20:30,0,0
2/3/2025 20:40,0,0
2/3/2025 20:50,0,0
2/3/2025 21:00,0,0
2/3/2025 21:10,0,0
2/3/2025 21:20,0,0
2/3/2025 21:30,0,0
2/3/2025 21:40,0,0
2/3/2025 21:50,0,0
2/3/2025 22:00,0,0
2/3/2025 22:10,0,0
2/3/2025 22:20,0,0
2/3/2025 22:30,0,0
2/3/2025 22:40,0,0
2/3/2025 22:50,0,0
2/3/2025 23:00,0,0
2/3/2025 23:10,0,0
2/3/2025 23:20,0,0
2/3/2025 23:30,0,0
2/3/2025 23:40,0,0
2/3/2025 23:50,0,0
2/4/2025 0:00,0,0
2/4/2025 0:10,0,0
2/4/2025 0:20,0,0
2/4/2025 0:30,0,0
2/4/2025 0:40,0,0
2/4/2025 0:50,0,0
2/4/2025 1:00,0,0
2/4/2025 1:10,0,0
2/4/2025 1:20,0,0
2/4/2025 1:30,0,0
2/4/2025 1:40,0,0
2/4/2025 1:50,0,0
2/4/2025 2:00,0,0
2/4/2025 2:10,0,0
2/4/2025 2:20,0,0
2/4/2025 2:30,0,0
2/4/2025 2:40,0,0
2/4/2025 2:50,0,0
2/4/2025 3:00,0,0
2/4/2025 3:10,0,0
2/4/2025 3:20,0,0
2/4/2025 3:30,0,0
2/4/2025 3:40,0,0
2/4/2025 3:50,0,0
2/4/2025 4:00,0,0
2/4/2025 4:10,0,0
2/4/2025 4:20,0,0
2/4/2025 4:30,0,0
2/4/2025 4:40,0,0
2/4/2025 4:50,0,0
2/4/2025 5:00,0,0
2/4/2025 5:10,0,0
2/4/2025 5:20,0,0
2/4/2025 5:30,0,0
2/4/2025 5:40,0,0
2/4/2025 5:50,0,0
2/4/2025 6:00,0,0
2/4/2025 6:10,0,0.6157475491089279
2/4/2025 6:20,0.12327099999999999,0.12327099999999999
2/4/2025 6:30,0.4445934,0.4445934
2/4/2025 6:40,1.1365678,1.1365678
2/4/2025 6:50,1.9730173999999998,1.9730173999999998
2/4/2025 7:00,3.2527026,3.2527026
2/4/2025 7:10,5.421283600000001,5.421283600000001
2/4/2025 7:20,7.2200952,7.2200952
2/4/2025 7:30,9.0584156,9.0584156
2/4/2025 7:40,10.583409999999999,10.583409999999999
2/4/2025 7:50,12.2682794,12.2682794
2/4/2025 8:00,13.740756600000001,13.740756600000001
2/4/2025 8:10,15.2420974,15.2420974
2/4/2025 8:20,16.6835324,16.6835324
2/4/2025 8:30,18.927334600000002,18.927334600000002
2/4/2025 8:40,20.4168734,20.4168734
2/4/2025 8:50,21.9776674,21.9776674
2/4/2025 9:00,23.3320088,23.3320088
2/4/2025 9:10,24.7872498,24.7872498
2/4/2025 9:20,26.248786799999998,26.248786799999998
2/4/2025 9:30,27.218494399999997,27.218494399999997
2/4/2025 9:40,28.4194496,28.4194496
2/4/2025 9:50,29.308196,29.308196
2/4/2025 10:00,30.1738104,30.1738104
2/4/2025 10:10,31.1358654,31.1358654
2/4/2025 10:20,31.4010806,31.4010806
2/4/2025 10:30,31.449325199999997,31.449325199999997
2/4/2025 10:40,32.048694,32.048694
2/4/2025 10:50,31.3591932,31.36769211345213
2/4/2025 11:00,31.506856600000003,31.84984061297073
2/4/2025 11:10,31.7506638,33.57287802518479
2/4/2025 11:20,30.929403200000003,34.388327060393145
2/4/2025 11:30,30.499381800000002,34.87182339100342
2/4/2025 11:40,30.9667912,34.90790521
2/4/2025 11:50,30.581693,35.07388155901965
2/4/2025 12:00,30.2474882,35.514079710769295
2/4/2025 12:10,30.521257400000003,34.50378887068814
2/4/2025 12:20,30.480037400000004,35.48521425819554
2/4/2025 12:30,31.665432,34.575952502122504
2/4/2025 12:40,31.0037648,35.29758881646619
2/4/2025 12:50,30.6957212,35.21820882188838
2/4/2025 13:00,31.667558800000002,34.72027976499125
2/4/2025 13:10,32.9347658,34.020292540077875
2/4/2025 13:20,32.8121812,33.37029760047813
2/4/2025 13:30,32.7769708,33.08108508736869
2/4/2025 13:40,32.3323266,32.67083263225519
2/4/2025 13:50,32.4551536,32.62550321187192
2/4/2025 14:00,31.372113000000002,31.473830244954495
2/4/2025 14:10,30.6540732,31.011069109264724
2/4/2025 14:20,29.505477000000003,29.950263727179514
2/4/2025 14:30,28.172496799999998,28.420394740770917
2/4/2025 14:40,27.3809692,28.225552935898122
2/4/2025 14:50,25.636791,26.197754892592382
2/4/2025 15:00,24.6705006,25.82972037
2/4/2025 15:10,23.4992168,24.768914990191895
2/4/2025 15:20,22.127735,23.61429688724201
2/4/2025 15:30,20.8927266,22.243187889989017
2/4/2025 15:40,19.1253986,20.843213440162277
2/4/2025 15:50,17.53978,19.233964459175873
2/4/2025 16:00,16.017853600000002,16.36584187
2/4/2025 16:10,14.33663,14.33663
2/4/2025 16:20,12.5857428,12.5857428
2/4/2025 16:30,10.682101,10.682101
2/4/2025 16:40,8.9450718,8.9450718
2/4/2025 16:50,7.007835,7.007835
2/4/2025 17:00,5.0667692,5.0667692
2/4/2025 17:10,3.2642830000000003,3.2642830000000003
2/4/2025 17:20,2.0723392,2.0723392
2/4/2025 17:30,1.5764896,1.5764896
2/4/2025 17:40,0.8672722,0.8672722
2/4/2025 17:50,0,0
2/4/2025 18:00,0,0.1159331466783488
2/4/2025 18:10,0,0
2/4/2025 18:20,0,0
2/4/2025 18:30,0,0
2/4/2025 18:40,0,0
2/4/2025 18:50,0,0
2/4/2025 19:00,0,0
2/4/2025 19:10,0,0
2/4/2025 19:20,0,0
2/4/2025 19:30,0,0
2/4/2025 19:40,0,0
2/4/2025 19:50,0,0
2/4/2025 20:00,0,0
2/4/2025 20:10,0,0
2/4/2025 20:20,0,0
2/4/2025 20:30,0,0
2/4/2025 20:40,0,0
2/4/2025 20:50,0,0
2/4/2025 21:00,0,0
2/4/2025 21:10,0,0
2/4/2025 21:20,0,0
2/4/2025 21:30,0,0
2/4/2025 21:40,0,0
2/4/2025 21:50,0,0
2/4/2025 22:00,0,0
2/4/2025 22:10,0,0
2/4/2025 22:20,0,0
2/4/2025 22:30,0,0
2/4/2025 22:40,0,0
2/4/2025 22:50,0,0
2/4/2025 23:00,0,0
2/4/2025 23:10,0,0
2/4/2025 23:20,0,0
2/4/2025 23:30,0,0
2/4/2025 23:40,0,0
2/4/2025 23:50,0,0
2/5/2025 0:00,0,0
2/5/2025 0:10,0,0
2/5/2025 0:20,0,0
2/5/2025 0:30,0,0
2/5/2025 0:40,0,0
2/5/2025 0:50,0,0
2/5/2025 1:00,0,0
2/5/2025 1:10,0,0
2/5/2025 1:20,0,0
2/5/2025 1:30,0,0
2/5/2025 1:40,0,0
2/5/2025 1:50,0,0
2/5/2025 2:00,0,0
2/5/2025 2:10,0,0
2/5/2025 2:20,0,0
2/5/2025 2:30,0,0
2/5/2025 2:40,0,0
2/5/2025 2:50,0,0
2/5/2025 3:00,0,0
2/5/2025 3:10,0,0
2/5/2025 3:20,0,0
2/5/2025 3:30,0,0
2/5/2025 3:40,0,0
2/5/2025 3:50,0,0
2/5/2025 4:00,0,0
2/5/2025 4:10,0,0
2/5/2025 4:20,0,0
2/5/2025 4:30,0,0
2/5/2025 4:40,0,0
2/5/2025 4:50,0,0
2/5/2025 5:00,0,0
2/5/2025 5:10,0,0
2/5/2025 5:20,0,0
2/5/2025 5:30,0,0
2/5/2025 5:40,0,0
2/5/2025 5:50,0,0
2/5/2025 6:00,0,0.5868820965351808
2/5/2025 6:10,0,0.6013148228220544
2/5/2025 6:20,0.2468406,0.2468406
2/5/2025 6:30,0.7081014,0.7081014
2/5/2025 6:40,1.339159,1.339159
2/5/2025 6:50,2.191326,2.191326
2/5/2025 7:00,4.1082488,4.1082488
2/5/2025 7:10,6.362306200000001,6.362306200000001
2/5/2025 7:20,8.2428656,8.2428656
2/5/2025 7:30,10.209623400000002,10.209623400000002
2/5/2025 7:40,12.0080566,12.0080566
2/5/2025 7:50,13.9658308,13.9658308
2/5/2025 8:00,15.944011,15.944011
2/5/2025 8:10,17.757611400000002,17.757611400000002
2/5/2025 8:20,19.415788799999998,19.415788799999998
2/5/2025 8:30,21.0727574,21.0727574
2/5/2025 8:40,22.7658616,22.7658616
2/5/2025 8:50,24.178099,24.178099
2/5/2025 9:00,25.6491312,25.6491312
2/5/2025 9:10,27.082768800000004,27.082768800000004
2/5/2025 9:20,28.329608200000003,28.329608200000003
2/5/2025 9:30,29.413115599999998,29.413115599999998
2/5/2025 9:40,30.7814758,30.7814758
2/5/2025 9:50,31.6874552,31.6874552
2/5/2025 10:00,32.583081,32.583081
2/5/2025 10:10,32.8239088,32.8239088
2/5/2025 10:20,32.391234600000004,32.410297681468364
2/5/2025 10:30,32.7043044,32.750044491763354
2/5/2025 10:40,32.555875400000005,32.84634871393026
2/5/2025 10:50,32.627312,33.71720528805353
2/5/2025 11:00,33.181439,33.897670585995186
2/5/2025 11:10,32.4477098,34.78522703328217
2/5/2025 11:20,31.384040400000004,31.384040400000004
2/5/2025 11:30,29.638097800000004,36.05530694652705
2/5/2025 11:40,30.629890999999997,36.26458147768672
2/5/2025 11:50,31.277423,36.23571602511297
2/5/2025 12:00,30.784763399999996,36.971785065743525
2/5/2025 12:10,30.925021199999996,37.11611232861226
2/5/2025 12:20,30.677292799999996,36.63983236114543
2/5/2025 12:30,32.4185132,37.13054505489913
2/5/2025 12:40,32.3785206,36.35117783540796
2/5/2025 12:50,33.5499526,35.651190610494595
2/5/2025 13:00,33.5813504,35.12280754694102
2/5/2025 13:10,32.7358974,35.29758881646619
2/5/2025 13:20,26.983826,28.43123533294331
2/5/2025 13:30,33.99448700000001,33.99448700000001
2/5/2025 13:40,33.7682404,33.7682404
2/5/2025 13:50,32.9403472,32.9403472
2/5/2025 14:00,31.1683574,31.1683574
2/5/2025 14:10,30.308173,30.308173
2/5/2025 14:20,30.2692508,30.2692508
2/5/2025 14:30,28.2362684,28.2362684
2/5/2025 14:40,27.692055399999997,27.692055399999997
2/5/2025 14:50,25.5122228,25.5122228
2/5/2025 15:00,24.8706582,24.8706582
2/5/2025 15:10,23.5870572,23.5870572
2/5/2025 15:20,22.400989,22.400989
2/5/2025 15:30,20.858618,20.858618
2/5/2025 15:40,19.246972,19.246972
2/5/2025 15:50,17.7430028,17.7430028
2/5/2025 16:00,15.752481,15.752481
2/5/2025 16:10,13.920543200000001,13.920543200000001
2/5/2025 16:20,12.2377594,12.2377594
2/5/2025 16:30,10.815296,10.815296
2/5/2025 16:40,9.046419199999999,9.046419199999999
2/5/2025 16:50,7.1639052,7.1639052
2/5/2025 17:00,5.6103436,5.6103436
2/5/2025 17:10,3.5209719999999995,3.5209719999999995
2/5/2025 17:20,2.374562,2.374562
2/5/2025 17:30,1.770724,1.770724
2/5/2025 17:40,1.0719788,1.0719788
2/5/2025 17:50,0.3998702,0.3998702
2/5/2025 18:00,0.045471599999999994,0.46862618671339523
2/5/2025 18:10,0,0.2607317459304448
2/5/2025 18:20,0,0
2/5/2025 18:30,0,0
2/5/2025 18:40,0,0
2/5/2025 18:50,0,0
2/5/2025 19:00,0,0
2/5/2025 19:10,0,0
2/5/2025 19:20,0,0
2/5/2025 19:30,0,0
2/5/2025 19:40,0,0
2/5/2025 19:50,0,0
2/5/2025 20:00,0,0
2/5/2025 20:10,0,0
2/5/2025 20:20,0,0
2/5/2025 20:30,0,0
2/5/2025 20:40,0,0
2/5/2025 20:50,0,0
2/5/2025 21:00,0,0
2/5/2025 21:10,0,0
2/5/2025 21:20,0,0
2/5/2025 21:30,0,0
2/5/2025 21:40,0,0
2/5/2025 21:50,0,0
2/5/2025 22:00,0,0
2/5/2025 22:10,0,0
2/5/2025 22:20,0,0
2/5/2025 22:30,0,0
2/5/2025 22:40,0,0
2/5/2025 22:50,0,0
2/5/2025 23:00,0,0
2/5/2025 23:10,0,0
2/5/2025 23:20,0,0
2/5/2025 23:30,0,0
2/5/2025 23:40,0,0
2/5/2025 23:50,0,0
2/6/2025 0:00,0,0
2/6/2025 0:10,0,0
2/6/2025 0:20,0,0
2/6/2025 0:30,0,0
2/6/2025 0:40,0,0
2/6/2025 0:50,0,0
2/6/2025 1:00,0,0
2/6/2025 1:10,0,0
2/6/2025 1:20,0,0
2/6/2025 1:30,0,0
2/6/2025 1:40,0,0
2/6/2025 1:50,0,0
2/6/2025 2:00,0,0
2/6/2025 2:10,0,0
2/6/2025 2:20,0,0
2/6/2025 2:30,0,0
2/6/2025 2:40,0,0
2/6/2025 2:50,0,0
2/6/2025 3:00,0,0
2/6/2025 3:10,0,0
2/6/2025 3:20,0,0
2/6/2025 3:30,0,0
2/6/2025 3:40,0,0
2/6/2025 3:50,0,0
2/6/2025 4:00,0,0
2/6/2025 4:10,0,0
2/6/2025 4:20,0,0
2/6/2025 4:30,0,0
2/6/2025 4:40,0,0
2/6/2025 4:50,0,0
2/6/2025 5:00,0,0
2/6/2025 5:10,0,0
2/6/2025 5:20,0,0
2/6/2025 5:30,0,0
2/6/2025 5:40,0,0
2/6/2025 5:50,0,0
2/6/2025 6:00,0,0.5940984596786176
2/6/2025 6:10,0,0.6157475491089279
2/6/2025 6:20,0,0.760074812
2/6/2025 6:30,0.642972,0.642972
2/6/2025 6:40,1.2260908000000001,1.2260908000000001
2/6/2025 6:50,1.9547328,1.9547328
2/6/2025 7:00,2.9930988,2.9930988
2/6/2025 7:10,4.2885006,4.2885006
2/6/2025 7:20,6.438504,6.438504
2/6/2025 7:30,8.706957800000001,8.706957800000001
2/6/2025 7:40,10.3060556,10.3060556
2/6/2025 7:50,11.542494600000001,11.542494600000001
2/6/2025 8:00,13.3126812,13.3126812
2/6/2025 8:10,15.0146164,15.0146164
2/6/2025 8:20,17.470075599999998,17.470075599999998
2/6/2025 8:30,17.3899556,17.3899556
2/6/2025 8:40,17.1632988,17.1632988
2/6/2025 8:50,11.298874999999999,11.298874999999999
2/6/2025 9:00,13.952928,13.952928
2/6/2025 9:10,26.443388199999998,26.443388199999998
2/6/2025 9:20,25.3943908,25.3943908
2/6/2025 9:30,23.5051016,23.5051016
2/6/2025 9:40,32.4320486,32.4320486
2/6/2025 9:50,25.7120592,25.7120592
2/6/2025 10:00,26.045045599999998,26.045045599999998
2/6/2025 10:10,25.683788600000003,25.683788600000003
2/6/2025 10:20,33.1464922,33.365690141247946
2/6/2025 10:30,33.111598400000005,33.22644227062398
2/6/2025 10:40,32.9572176,33.85234995332657
2/6/2025 10:50,32.0557256,32.99531370274318
2/6/2025 11:00,32.429642799999996,35.08957555181381
2/6/2025 11:10,30.3347734,35.831599689080505
2/6/2025 11:20,30.2628274,37.01508324460415
2/6/2025 11:30,34.5164088,38.73257767
2/6/2025 11:40,34.0585716,38.45113951014807
2/6/2025 11:50,32.975145000000005,38.826390393606786
2/6/2025 12:00,31.8744686,34.08475254714772
2/6/2025 12:10,32.1966652,34.90472174714772
2/6/2025 12:20,31.9024994,38.22021588955809
2/6/2025 12:30,32.478833800000004,37.54187775407503
2/6/2025 12:40,32.7122474,35.04699496464855
2/6/2025 12:50,33.7085296,35.67406602264449
2/6/2025 13:00,33.839567599999995,35.596829766432194
2/6/2025 13:10,34.7819642,35.15473888228864
2/6/2025 13:20,34.453925399999996,34.873403956551165
2/6/2025 13:30,33.9407418,34.612034317839694
2/6/2025 13:40,34.264572,34.264572
2/6/2025 13:50,33.2561364,33.2561364
2/6/2025 14:00,32.556827399999996,32.556827399999996
2/6/2025 14:10,31.5335168,31.5335168
2/6/2025 14:20,30.254402199999998,30.254402199999998
2/6/2025 14:30,29.428760599999997,29.428760599999997
2/6/2025 14:40,28.216437000000003,28.216437000000003
2/6/2025 14:50,26.557419200000005,26.557419200000005
2/6/2025 15:00,26.186915799999998,26.186915799999998
2/6/2025 15:10,25.6778822,25.6778822
2/6/2025 15:20,25.6089158,25.6089158
2/6/2025 15:30,23.836007799999997,23.836007799999997
2/6/2025 15:40,11.8558554,11.8558554
2/6/2025 15:50,18.953693,18.953693
2/6/2025 16:00,14.492705,14.492705
2/6/2025 16:10,6.5885312,6.5885312
2/6/2025 16:20,3.368255,3.368255
2/6/2025 16:30,2.3126296,2.3126296
2/6/2025 16:40,4.0522892,4.0522892
2/6/2025 16:50,5.3469894,5.3469894
2/6/2025 17:00,2.6752462,2.6752462
2/6/2025 17:10,4.0917982,4.0917982
2/6/2025 17:20,2.6983468000000004,2.6983468000000004
2/6/2025 17:30,2.1016808,2.1016808
2/6/2025 17:40,1.332624,1.332624
2/6/2025 17:50,0.5786051999999999,0.5786051999999999
2/6/2025 18:00,0.0403476,0.3443775247910656
2/6/2025 18:10,0,0.579665733
2/6/2025 18:20,0,0
2/6/2025 18:30,0,0
2/6/2025 18:40,0,0
2/6/2025 18:50,0,0
2/6/2025 19:00,0,0
2/6/2025 19:10,0,0
2/6/2025 19:20,0,0
2/6/2025 19:30,0,0
2/6/2025 19:40,0,0
2/6/2025 19:50,0,0
2/6/2025 20:00,0,0
2/6/2025 20:10,0,0
2/6/2025 20:20,0,0
2/6/2025 20:30,0,0
2/6/2025 20:40,0,0
2/6/2025 20:50,0,0
2/6/2025 21:00,0,0
2/6/2025 21:10,0,0
2/6/2025 21:20,0,0
2/6/2025 21:30,0,0
2/6/2025 21:40,0,0
2/6/2025 21:50,0,0
2/6/2025 22:00,0,0
2/6/2025 22:10,0,0
2/6/2025 22:20,0,0
2/6/2025 22:30,0,0
2/6/2025 22:40,0,0
2/6/2025 22:50,0,0
2/6/2025 23:00,0,0
2/6/2025 23:10,0,0
2/6/2025 23:20,0,0
2/6/2025 23:30,0,0
2/6/2025 23:40,0,0
2/6/2025 23:50,0,0
2/7/2025 0:00,0,0
2/7/2025 0:10,0,0
2/7/2025 0:20,0,0
2/7/2025 0:30,0,0
2/7/2025 0:40,0,0
2/7/2025 0:50,0,0
2/7/2025 1:00,0,0
2/7/2025 1:10,0,0
2/7/2025 1:20,0,0
2/7/2025 1:30,0,0
2/7/2025 1:40,0,0
2/7/2025 1:50,0,0
2/7/2025 2:00,0,0
2/7/2025 2:10,0,0
2/7/2025 2:20,0,0
2/7/2025 2:30,0,0
2/7/2025 2:40,0,0
2/7/2025 2:50,0,0
2/7/2025 3:00,0,0
2/7/2025 3:10,0,0
2/7/2025 3:20,0,0
2/7/2025 3:30,0,0
2/7/2025 3:40,0,0
2/7/2025 3:50,0,0
2/7/2025 4:00,0,0
2/7/2025 4:10,0,0
2/7/2025 4:20,0,0
2/7/2025 4:30,0,0
2/7/2025 4:40,0,0
2/7/2025 4:50,0,0
2/7/2025 5:00,0,0
2/7/2025 5:10,0,0
2/7/2025 5:20,0,0
2/7/2025 5:30,0,0
2/7/2025 5:40,0,0
2/7/2025 5:50,0,0
2/7/2025 6:00,0,0
2/7/2025 6:10,0,0
2/7/2025 6:20,0,0.5940984596786176
2/7/2025 6:30,0.4149198,0.4149198
2/7/2025 6:40,0.7236334,0.7236334
2/7/2025 6:50,1.0779222000000002,1.0779222000000002
2/7/2025 7:00,2.0582604,2.0582604
2/7/2025 7:10,3.7556526,3.7556526
2/7/2025 7:20,5.860203,5.860203
2/7/2025 7:30,7.4298482,7.4298482
2/7/2025 7:40,8.975804,8.975804
2/7/2025 7:50,10.8748632,10.8748632
2/7/2025 8:00,13.1829,13.1829
2/7/2025 8:10,15.2191418,15.2191418
2/7/2025 8:20,17.065082,17.065082
2/7/2025 8:30,18.2551452,18.2551452
2/7/2025 8:40,19.2123984,19.2123984
2/7/2025 8:50,17.643669799999998,17.643669799999998
2/7/2025 9:00,19.6694548,19.6694548
2/7/2025 9:10,23.7661232,23.7661232
2/7/2025 9:20,19.520535799999998,19.520535799999998
2/7/2025 9:30,27.726059399999997,27.726059399999997
2/7/2025 9:40,28.480771600000004,28.480771600000004
2/7/2025 9:50,28.9759862,28.9759862
2/7/2025 10:00,30.387261799999997,30.387261799999997
2/7/2025 10:10,31.5373086,31.5373086
2/7/2025 10:20,31.576759,31.576759
2/7/2025 10:30,33.3501206,33.3501206
2/7/2025 10:40,34.1618378,34.1618378
2/7/2025 10:50,34.4758152,34.4758152
2/7/2025 11:00,35.0990716,35.0990716
2/7/2025 11:10,35.055362,35.95709252470284
2/7/2025 11:20,23.997554400000002,23.997554400000002
2/7/2025 11:30,33.844669599999996,35.44398288729687
2/7/2025 11:40,34.177018,37.27877935771359
2/7/2025 11:50,33.948623,36.56766872971106
2/7/2025 12:00,35.3096414,35.3096414
2/7/2025 12:10,35.405059,37.60616409498794
2/7/2025 12:20,31.998575800000005,32.2319292
2/7/2025 12:30,32.4061086,33.17976114
2/7/2025 12:40,33.7442988,39.173156062725646
2/7/2025 12:50,36.005039,38.920297092647246
2/7/2025 13:00,35.449319200000005,37.591994168557974
2/7/2025 13:10,36.210711,37.30373777034161
2/7/2025 13:20,30.2878588,30.2878588
2/7/2025 13:30,34.5944634,38.155268621267155
2/7/2025 13:40,37.681692999999996,37.681692999999996
2/7/2025 13:50,24.3487236,24.3487236
2/7/2025 14:00,35.985797,37.00194240082027
2/7/2025 14:10,27.221619399999998,27.221619399999998
2/7/2025 14:20,30.449075399999998,30.449075399999998
2/7/2025 14:30,11.4492656,11.4492656
2/7/2025 14:40,20.9670922,20.9670922
2/7/2025 14:50,11.6275094,11.6275094
2/7/2025 15:00,19.4607366,19.4607366
2/7/2025 15:10,19.8995668,19.8995668
2/7/2025 15:20,19.1549632,19.1549632
2/7/2025 15:30,23.5137102,23.5137102
2/7/2025 15:40,23.387741600000002,23.387741600000002
2/7/2025 15:50,13.785443800000001,13.785443800000001
2/7/2025 16:00,13.334179,13.334179
2/7/2025 16:10,12.230654,12.230654
2/7/2025 16:20,9.5340564,9.5340564
2/7/2025 16:30,6.3845414,6.3845414
2/7/2025 16:40,5.4050142,5.4050142
2/7/2025 16:50,4.4001976,4.4001976
2/7/2025 17:00,2.74504,2.74504
2/7/2025 17:10,2.2151856,2.2151856
2/7/2025 17:20,1.7626232000000002,1.7626232000000002
2/7/2025 17:30,1.204935,1.204935
2/7/2025 17:40,0.8896416,0.8896416
2/7/2025 17:50,0.11967799999999999,0.11967799999999999
2/7/2025 18:00,0.0068344,0.0068344
2/7/2025 18:10,0,0
2/7/2025 18:20,0,0
2/7/2025 18:30,0,0
2/7/2025 18:40,0,0
2/7/2025 18:50,0,0
2/7/2025 19:00,0,0
2/7/2025 19:10,0,0
2/7/2025 19:20,0,0
2/7/2025 19:30,0,0
2/7/2025 19:40,0,0
2/7/2025 19:50,0,0
2/7/2025 20:00,0,0
2/7/2025 20:10,0,0
2/7/2025 20:20,0,0
2/7/2025 20:30,0,0
2/7/2025 20:40,0,0
2/7/2025 20:50,0,0
2/7/2025 21:00,0,0
2/7/2025 21:10,0,0
2/7/2025 21:20,0,0
2/7/2025 21:30,0,0
2/7/2025 21:40,0,0
2/7/2025 21:50,0,0
