ID_NM,NLSC,THOIDIEM_THUTHAP,P_real,CS_COD,P_khoiphuc
353,1.4,2025-02-14 20:30:00,0.0,40.8,0.0
353,0.4,2025-02-14 20:40:00,0.0,40.8,0.0
353,0.8,2025-02-14 20:50:00,0.0,40.8,0.0
353,0.0,2025-02-14 21:00:00,0.0,40.8,0.0
353,0.0,2025-02-14 21:10:00,0.0,40.8,0.0
353,0.0,2025-02-14 21:20:00,0.0,40.8,0.0
353,0.2,2025-02-14 21:30:00,0.0,40.8,0.0
353,0.0,2025-02-14 21:40:00,0.0,40.8,0.0
353,0.0,2025-02-14 21:50:00,0.0,40.8,0.0
353,0.0,2025-02-14 22:00:00,0.0,40.8,0.0
353,0.0,2025-02-14 22:10:00,0.0,40.8,0.0
353,0.6,2025-02-14 22:20:00,0.0,40.8,0.0
353,0.0,2025-02-14 22:30:00,0.0,40.8,0.0
353,0.0,2025-02-14 22:40:00,0.0,40.8,0.0
353,0.0,2025-02-14 22:50:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:00:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:10:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:20:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:30:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:40:00,0.0,40.8,0.0
353,0.0,2025-02-14 23:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 00:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 01:50:00,0.0,40.8,0.0
353,0.2,2025-02-15 02:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 02:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 02:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 02:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 02:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 02:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 03:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 04:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 05:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 05:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 05:20:00,0.0,40.8,0.0
353,0.2,2025-02-15 05:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 05:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 05:50:00,0.0,40.8,0.0
353,0.2,2025-02-15 06:00:00,0.0,40.8,0.5868820965351808
353,1.8,2025-02-15 06:10:00,0.0,40.8,0.6446130016826752
353,5.4,2025-02-15 06:20:00,0.0,40.8,0.7745075382645376
353,8.8,2025-02-15 06:30:00,0.0828468,40.8,0.0828468
353,11.8,2025-02-15 06:40:00,0.5208304,40.8,0.5208304
353,18.8,2025-02-15 06:50:00,0.602868,40.8,0.602868
353,27.0,2025-02-15 07:00:00,0.9239516,40.8,0.9239516
353,40.8,2025-02-15 07:10:00,1.5392244,40.8,1.5392244
353,60.2,2025-02-15 07:20:00,2.2583808000000003,40.8,2.2583808000000003
353,72.4,2025-02-15 07:30:00,2.6714718,40.8,2.6714718
353,68.0,2025-02-15 07:40:00,2.646314,40.8,2.646314
353,72.6,2025-02-15 07:50:00,2.7944624,40.8,2.7944624
353,78.8,2025-02-15 08:00:00,3.3237335999999997,40.8,3.3237335999999997
353,301.0,2025-02-15 08:10:00,11.5216064,40.8,11.5216064
353,216.4,2025-02-15 08:20:00,8.4043502,40.8,8.4043502
353,347.0,2025-02-15 08:30:00,13.8541346,40.8,13.8541346
353,492.8,2025-02-15 08:40:00,20.1935418,40.8,20.1935418
353,350.6,2025-02-15 08:50:00,13.464106800000001,40.8,13.464106800000001
353,311.6,2025-02-15 09:00:00,11.433913,40.8,11.433913
353,184.6,2025-02-15 09:10:00,6.7433898,40.8,6.7433898
353,203.4,2025-02-15 09:20:00,7.61335,40.8,7.61335
353,170.6,2025-02-15 09:30:00,6.834423599999999,40.8,6.834423599999999
353,203.0,2025-02-15 09:40:00,8.1319868,40.8,8.1319868
353,192.0,2025-02-15 09:50:00,8.3365912,40.8,8.3365912
353,213.4,2025-02-15 10:00:00,10.1920678,40.8,10.1920678
353,681.8,2025-02-15 10:10:00,31.3966392,40.8,31.3966392
353,918.6,2025-02-15 10:20:00,31.8257862,40.8,31.8257862
353,785.0,2025-02-15 10:30:00,28.844479,40.8,28.844479
353,407.2,2025-02-15 10:40:00,15.5380164,40.8,15.5380164
353,325.2,2025-02-15 10:50:00,12.34812,40.8,12.34812
353,272.6,2025-02-15 11:00:00,11.1665336,40.8,11.1665336
353,436.2,2025-02-15 11:10:00,15.4570098,40.8,15.4570098
353,884.6,2025-02-15 11:20:00,31.0953238,40.8,31.0953238
353,876.2,2025-02-15 11:30:00,27.9945094,40.8,27.9945094
353,1007.6,2025-02-15 11:40:00,30.807014399999996,40.8,30.807014399999996
353,935.0,2025-02-15 11:50:00,30.5014346,40.8,30.5014346
353,577.0,2025-02-15 12:00:00,21.324588600000002,40.8,21.324588600000002
353,254.8,2025-02-15 12:10:00,9.1042168,40.8,9.1042168
353,151.4,2025-02-15 12:20:00,5.2241388,40.8,5.2241388
353,124.6,2025-02-15 12:30:00,4.460163199999999,40.8,4.460163199999999
353,139.6,2025-02-15 12:40:00,6.100721200000001,40.8,6.100721200000001
353,736.8,2025-02-15 12:50:00,29.7655806,40.8,29.7655806
353,1000.2,2025-02-15 13:00:00,35.9326126,40.8,35.9326126
353,963.6,2025-02-15 13:10:00,34.9876688,40.8,34.9876688
353,772.4,2025-02-15 13:20:00,30.1675206,40.8,30.1675206
353,994.2,2025-02-15 13:30:00,36.010871800000004,40.8,36.010871800000004
353,795.8,2025-02-15 13:40:00,23.104376199999997,40.8,23.104376199999997
353,382.4,2025-02-15 13:50:00,15.222743600000001,40.8,15.222743600000001
353,533.8,2025-02-15 14:00:00,18.968919399999997,40.8,18.968919399999997
353,392.6,2025-02-15 14:10:00,13.197209800000001,40.8,13.197209800000001
353,476.4,2025-02-15 14:20:00,14.980643,40.8,14.980643
353,791.4,2025-02-15 14:30:00,28.149107200000003,40.8,28.149107200000003
353,764.6,2025-02-15 14:40:00,26.970253200000002,40.8,26.970253200000002
353,382.0,2025-02-15 14:50:00,13.5003344,40.8,13.5003344
353,386.2,2025-02-15 15:00:00,12.033535,40.8,12.033535
353,445.8,2025-02-15 15:10:00,19.8700816,40.8,19.8700816
353,553.0,2025-02-15 15:20:00,19.4334362,40.8,19.4334362
353,485.4,2025-02-15 15:30:00,14.510672600000001,40.8,14.510672600000001
353,171.0,2025-02-15 15:40:00,6.284986,40.8,6.284986
353,281.2,2025-02-15 15:50:00,12.022361,40.8,12.022361
353,453.8,2025-02-15 16:00:00,16.5517982,40.8,16.5517982
353,363.2,2025-02-15 16:10:00,11.8197944,40.8,11.8197944
353,295.8,2025-02-15 16:20:00,9.627814,40.8,9.627814
353,200.0,2025-02-15 16:30:00,7.2628906,40.8,7.2628906
353,221.8,2025-02-15 16:40:00,6.982018999999999,40.8,6.982018999999999
353,180.8,2025-02-15 16:50:00,5.4065326,40.8,5.4065326
353,153.2,2025-02-15 17:00:00,5.0944544,40.8,5.0944544
353,121.6,2025-02-15 17:10:00,3.8991163999999996,40.8,3.8991163999999996
353,79.4,2025-02-15 17:20:00,2.4476066,40.8,2.4476066
353,46.8,2025-02-15 17:30:00,1.5377721999999998,40.8,1.5377721999999998
353,16.6,2025-02-15 17:40:00,0.6411236,40.8,0.6411236
353,1.2,2025-02-15 17:50:00,0.151077,40.8,0.151077
353,0.0,2025-02-15 18:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 18:10:00,0.0,40.8,0.0
353,1.8,2025-02-15 18:20:00,0.0,40.8,0.0
353,4.0,2025-02-15 18:30:00,0.0,40.8,0.0
353,1.8,2025-02-15 18:40:00,0.0,40.8,0.0
353,0.2,2025-02-15 18:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 19:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 20:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 21:50:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:30:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 22:50:00,0.0,40.8,0.0
353,0.2,2025-02-15 23:00:00,0.0,40.8,0.0
353,0.0,2025-02-15 23:10:00,0.0,40.8,0.0
353,0.0,2025-02-15 23:20:00,0.0,40.8,0.0
353,0.0,2025-02-15 23:30:00,0.0,40.8,0.0
353,0.2,2025-02-15 23:40:00,0.0,40.8,0.0
353,0.0,2025-02-15 23:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 00:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 00:10:00,0.0,40.8,0.0
353,0.4,2025-02-16 00:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 00:30:00,0.0,40.8,0.0
353,0.4,2025-02-16 00:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 00:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 01:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 02:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 03:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 04:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 05:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 06:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 06:10:00,0.0,40.8,0.0
353,1.6,2025-02-16 06:20:00,0.0,40.8,0.6373966385392384
353,15.8,2025-02-16 06:30:00,0.7877462,40.8,0.7877462
353,34.2,2025-02-16 06:40:00,1.4409112,40.8,1.4409112
353,56.2,2025-02-16 06:50:00,2.4355719999999996,40.8,2.4355719999999996
353,76.4,2025-02-16 07:00:00,3.304137,40.8,3.304137
353,111.6,2025-02-16 07:10:00,4.797717400000001,40.8,4.797717400000001
353,152.2,2025-02-16 07:20:00,5.625308599999999,40.8,5.625308599999999
353,155.8,2025-02-16 07:30:00,6.2386108,40.8,6.2386108
353,123.2,2025-02-16 07:40:00,6.0569136,40.8,6.0569136
353,232.0,2025-02-16 07:50:00,9.522217000000001,40.8,9.522217000000001
353,291.2,2025-02-16 08:00:00,10.8515996,40.8,10.8515996
353,375.0,2025-02-16 08:10:00,13.706481199999999,40.8,13.706481199999999
353,368.4,2025-02-16 08:20:00,14.412742399999999,40.8,14.412742399999999
353,449.0,2025-02-16 08:30:00,19.902581,40.8,19.902581
353,508.4,2025-02-16 08:40:00,18.4154724,40.8,18.4154724
353,595.0,2025-02-16 08:50:00,21.1123184,40.8,21.1123184
353,579.6,2025-02-16 09:00:00,21.5271464,40.8,21.5271464
353,371.8,2025-02-16 09:10:00,15.174078600000001,40.8,15.174078600000001
353,587.2,2025-02-16 09:20:00,21.2593684,40.8,21.2593684
353,446.6,2025-02-16 09:30:00,15.4045872,40.8,15.4045872
353,449.2,2025-02-16 09:40:00,16.7234228,40.8,16.7234228
353,418.6,2025-02-16 09:50:00,15.9214154,40.8,15.9214154
353,545.6,2025-02-16 10:00:00,21.958317599999997,40.8,21.958317599999997
353,671.8,2025-02-16 10:10:00,19.072573,40.8,19.072573
353,600.8,2025-02-16 10:20:00,18.316521,40.8,18.316521
353,738.2,2025-02-16 10:30:00,20.0267144,40.8,20.0267144
353,816.6,2025-02-16 10:40:00,21.3580832,40.8,21.3580832
353,784.4,2025-02-16 10:50:00,21.1674322,40.8,21.1674322
353,608.8,2025-02-16 11:00:00,17.187531200000002,40.8,17.187531200000002
353,773.2,2025-02-16 11:10:00,22.4816292,40.8,22.4816292
353,479.0,2025-02-16 11:20:00,18.4177424,40.8,18.4177424
353,561.2,2025-02-16 11:30:00,19.4421504,40.8,19.4421504
353,599.0,2025-02-16 11:40:00,17.3752232,40.8,17.3752232
353,822.8,2025-02-16 11:50:00,18.3881376,40.8,18.3881376
353,512.6,2025-02-16 12:00:00,17.2527222,40.8,19.07520447002026
353,490.4,2025-02-16 12:10:00,22.104586,40.8,22.104586
353,881.8,2025-02-16 12:20:00,16.5858008,40.8,32.3966108328046
353,848.8,2025-02-16 12:30:00,18.6466292,40.8,31.20591091413752
353,911.0,2025-02-16 12:40:00,28.120185400000004,40.8,28.120185400000004
353,558.4,2025-02-16 12:50:00,23.9759164,40.8,23.9759164
353,468.6,2025-02-16 13:00:00,17.5315918,40.8,17.5315918
353,406.0,2025-02-16 13:10:00,17.3574676,40.8,17.3574676
353,548.0,2025-02-16 13:20:00,23.9711756,40.8,23.9711756
353,305.8,2025-02-16 13:30:00,10.585021600000001,40.8,10.585021600000001
353,363.0,2025-02-16 13:40:00,13.509071599999999,40.8,13.509071599999999
353,382.0,2025-02-16 13:50:00,21.1677236,40.8,21.1677236
353,905.4,2025-02-16 14:00:00,31.0798584,40.8,31.471166438640203
353,477.4,2025-02-16 14:10:00,18.0964102,40.8,18.0964102
353,242.4,2025-02-16 14:20:00,8.521051400000001,40.8,8.521051400000001
353,217.6,2025-02-16 14:30:00,8.6825458,40.8,8.6825458
353,284.4,2025-02-16 14:40:00,11.824269000000001,40.8,11.824269000000001
353,313.4,2025-02-16 14:50:00,11.8423354,40.8,11.8423354
353,247.2,2025-02-16 15:00:00,9.1149744,40.8,9.1149744
353,448.8,2025-02-16 15:10:00,20.822204199999998,40.8,20.822204199999998
353,649.8,2025-02-16 15:20:00,22.8110104,40.8,22.8110104
353,329.2,2025-02-16 15:30:00,14.677074199999998,40.8,14.677074199999998
353,491.0,2025-02-16 15:40:00,16.5216654,40.8,16.5216654
353,298.2,2025-02-16 15:50:00,12.2993432,40.8,12.2993432
353,306.4,2025-02-16 16:00:00,10.788583,40.8,10.788583
353,255.8,2025-02-16 16:10:00,10.566759,40.8,10.566759
353,175.2,2025-02-16 16:20:00,4.6687047999999995,40.8,4.6687047999999995
353,48.4,2025-02-16 16:30:00,1.9124478,40.8,1.9124478
353,47.6,2025-02-16 16:40:00,1.9591986,40.8,1.9591986
353,50.8,2025-02-16 16:50:00,1.8353384,40.8,1.8353384
353,54.2,2025-02-16 17:00:00,1.8075286,40.8,1.8075286
353,39.8,2025-02-16 17:10:00,1.2501672,40.8,1.2501672
353,37.0,2025-02-16 17:20:00,1.185521,40.8,1.185521
353,19.6,2025-02-16 17:30:00,0.7946396,40.8,0.7946396
353,11.4,2025-02-16 17:40:00,0.411118,40.8,0.411118
353,2.6,2025-02-16 17:50:00,0.21245640000000005,40.8,0.21245640000000005
353,0.0,2025-02-16 18:00:00,0.0235734,40.8,0.0235734
353,0.0,2025-02-16 18:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 18:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 18:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 18:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 18:50:00,0.0,40.8,0.0
353,3.0,2025-02-16 19:00:00,0.0,40.8,0.0
353,4.4,2025-02-16 19:10:00,0.0,40.8,0.0
353,4.8,2025-02-16 19:20:00,0.0,40.8,0.0
353,5.6,2025-02-16 19:30:00,0.0,40.8,0.0
353,4.4,2025-02-16 19:40:00,0.0,40.8,0.0
353,3.6,2025-02-16 19:50:00,0.0,40.8,0.0
353,0.6,2025-02-16 20:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 20:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 20:20:00,0.0,40.8,0.0
353,1.0,2025-02-16 20:30:00,0.0,40.8,0.0
353,0.2,2025-02-16 20:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 20:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 21:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:30:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 22:50:00,0.0,40.8,0.0
353,0.0,2025-02-16 23:00:00,0.0,40.8,0.0
353,0.0,2025-02-16 23:10:00,0.0,40.8,0.0
353,0.0,2025-02-16 23:20:00,0.0,40.8,0.0
353,0.0,2025-02-16 23:30:00,0.0,40.8,0.0
353,0.2,2025-02-16 23:40:00,0.0,40.8,0.0
353,0.0,2025-02-16 23:50:00,0.0,40.8,0.0
353,0.6,2025-02-17 00:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 00:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 00:20:00,0.0,40.8,0.0
353,0.0,2025-02-17 00:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 00:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 00:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 01:00:00,0.0,40.8,0.0
353,0.4,2025-02-17 01:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 01:20:00,0.0,40.8,0.0
353,1.0,2025-02-17 01:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 01:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 01:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:20:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 02:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:20:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 03:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:20:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 04:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:10:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:20:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:30:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:40:00,0.0,40.8,0.0
353,0.0,2025-02-17 05:50:00,0.0,40.8,0.0
353,0.0,2025-02-17 06:00:00,0.0,40.8,0.0
353,0.0,2025-02-17 06:10:00,0.019789,40.8,0.019789
353,10.4,2025-02-17 06:20:00,0.6421669999999999,40.8,0.6421669999999999
353,27.6,2025-02-17 06:30:00,1.2986252,40.8,1.2986252
353,54.2,2025-02-17 06:40:00,2.6921904000000003,40.8,2.6921904000000003
353,91.2,2025-02-17 06:50:00,4.765483000000001,40.8,4.765483000000001
353,104.8,2025-02-17 07:00:00,4.9529651999999995,40.8,4.9529651999999995
353,199.4,2025-02-17 07:10:00,9.6162516,40.8,9.6162516
353,320.2,2025-02-17 07:20:00,13.2538998,40.8,13.2538998
353,368.8,2025-02-17 07:30:00,14.0454722,40.8,14.0454722
353,418.8,2025-02-17 07:40:00,16.3089918,40.8,16.3089918
353,304.6,2025-02-17 07:50:00,11.9055514,40.8,11.9055514
353,391.6,2025-02-17 08:00:00,15.6777136,40.8,15.6777136
353,412.8,2025-02-17 08:10:00,16.450995799999998,40.8,16.450995799999998
353,548.2,2025-02-17 08:20:00,21.0809428,40.8,21.0809428
353,476.4,2025-02-17 08:30:00,17.7927042,40.8,17.7927042
353,694.8,2025-02-17 08:40:00,26.658053000000002,40.8,26.658053000000002
353,711.4,2025-02-17 08:50:00,26.7296176,40.8,26.7296176
353,631.4,2025-02-17 09:00:00,24.6659932,40.8,24.6659932
353,605.0,2025-02-17 09:10:00,23.18227,40.8,23.18227
353,571.2,2025-02-17 09:20:00,22.365135,40.8,22.365135
353,628.0,2025-02-17 09:30:00,25.0133824,40.8,25.0133824
353,593.4,2025-02-17 09:40:00,23.0721822,40.8,23.0721822
353,767.2,2025-02-17 09:50:00,32.330703,40.8,32.330703
353,908.0,2025-02-17 10:00:00,35.795842199999996,40.8,35.795842199999996
353,868.4,2025-02-17 10:10:00,32.3384838,40.8,32.3384838
353,714.4,2025-02-17 10:20:00,28.8040824,40.8,28.8040824
353,604.0,2025-02-17 10:30:00,22.727797000000002,40.8,22.727797000000002
353,566.8,2025-02-17 10:40:00,24.1058056,40.8,24.1058056
353,508.0,2025-02-17 10:50:00,21.1138164,40.8,21.1138164
353,746.8,2025-02-17 11:00:00,27.526152000000003,40.8,27.526152000000003
353,810.8,2025-02-17 11:10:00,28.136484000000003,40.8,28.136484000000003
353,712.4,2025-02-17 11:20:00,23.0510288,40.8,23.0510288
353,356.2,2025-02-17 11:30:00,14.3569992,40.8,14.3569992
353,409.6,2025-02-17 11:40:00,18.2430232,40.8,18.2430232
353,433.4,2025-02-17 11:50:00,16.2427772,40.8,16.2427772
353,680.2,2025-02-17 12:00:00,23.2308336,40.8,23.2308336
353,556.2,2025-02-17 12:10:00,21.8177904,40.8,21.8177904
353,467.2,2025-02-17 12:20:00,20.8387686,40.8,20.8387686
353,736.0,2025-02-17 12:30:00,29.112393200000003,40.8,29.112393200000003
353,1064.4,2025-02-17 12:40:00,35.6423942,40.8,38.700294157713586
353,892.8,2025-02-17 12:50:00,26.3221172,40.8,26.3221172
353,1052.6,2025-02-17 13:00:00,36.836426599999996,40.8,36.976500863553575
353,960.6,2025-02-17 13:10:00,30.7882424,40.8,30.7882424
353,695.2,2025-02-17 13:20:00,23.7377994,40.8,23.7377994
353,712.0,2025-02-17 13:30:00,24.2465452,40.8,24.2465452
353,677.8,2025-02-17 13:40:00,21.4907612,40.8,21.4907612
353,1024.6,2025-02-17 13:50:00,31.6850616,40.8,31.6850616
353,959.6,2025-02-17 14:00:00,34.5464766,40.8,34.5464766
353,878.6,2025-02-17 14:10:00,31.4698016,40.8,31.4698016
353,868.8,2025-02-17 14:20:00,27.9457604,40.8,27.9457604
353,853.6,2025-02-17 14:30:00,29.541656,40.8,29.541656
353,625.4,2025-02-17 14:40:00,24.5922198,40.8,24.5922198
353,724.6,2025-02-17 14:50:00,26.240353799999998,40.8,26.240353799999998
353,721.2,2025-02-17 15:00:00,25.5662038,40.8,25.5662038
353,673.0,2025-02-17 15:10:00,23.9402374,40.8,23.9402374
353,621.2,2025-02-17 15:20:00,21.7811466,40.8,21.7811466
353,590.8,2025-02-17 15:30:00,20.172843399999998,40.8,20.172843399999998
353,528.2,2025-02-17 15:40:00,18.320413,40.8,18.320413
353,479.6,2025-02-17 15:50:00,16.371758399999997,40.8,16.371758399999997
353,441.2,2025-02-17 16:00:00,14.8671142,40.8,14.8671142
353,396.0,2025-02-17 16:10:00,13.210879199999999,40.8,13.210879199999999
353,384.0,2025-02-17 16:20:00,12.7928008,40.8,12.7928008
353,302.4,2025-02-17 16:30:00,10.1219574,40.8,10.1219574
353,263.6,2025-02-17 16:40:00,8.806878600000001,40.8,8.806878600000001
353,216.0,2025-02-17 16:50:00,7.3870796,40.8,7.3870796
353,176.0,2025-02-17 17:00:00,5.6772808,40.8,5.6772808
353,130.4,2025-02-17 17:10:00,4.1916446,40.8,4.1916446
353,93.0,2025-02-17 17:20:00,2.975728,40.8,2.975728
353,56.8,2025-02-17 17:30:00,1.827852,40.8,1.827852
353,27.6,2025-02-17 17:40:00,1.1751808000000001,40.8,1.1751808000000001
